 1.020E-01    3.439E-01   -1.810E-01    2.282E-02
 1.070E-01    4.420E-01   -2.023E-01    2.980E-02
 1.123E-01    5.454E-01   -2.270E-01    3.781E-02
 1.156E-01    6.373E-01   -2.479E-01    4.459E-02
 1.921E-01    3.502E-01   -3.176E-01    5.393E-02
 1.951E-01    4.459E-01   -3.435E-01    6.278E-02
 1.969E-01    5.458E-01   -3.710E-01    7.163E-02
 1.982E-01    6.475E-01   -3.985E-01    7.979E-02
 2.922E-01    3.521E-01   -4.132E-01    8.887E-02
 2.971E-01    4.441E-01   -4.469E-01    9.842E-02
 2.951E-01    5.451E-01   -4.817E-01    1.065E-01
 2.895E-01    6.490E-01   -5.140E-01    1.129E-01
 3.831E-01    3.461E-01   -4.433E-01    1.137E-01
 3.895E-01    4.545E-01   -4.885E-01    1.239E-01
 3.924E-01    5.502E-01   -5.321E-01    1.322E-01
 3.790E-01    6.446E-01   -5.715E-01    1.363E-01
 4.732E-01    3.461E-01   -4.299E-01    1.301E-01
 4.766E-01    4.495E-01   -4.763E-01    1.378E-01
 4.849E-01    5.391E-01   -5.199E-01    1.447E-01
 4.701E-01    6.349E-01   -5.746E-01    1.493E-01
