 1.020E-01    3.439E-01   -7.505E-02    1.122E-02
 1.070E-01    4.420E-01   -6.675E-02    4.210E-03
 1.123E-01    5.454E-01   -5.454E-02   -6.400E-03
 1.156E-01    6.373E-01   -4.049E-02   -1.909E-02
 1.921E-01    3.502E-01   -1.223E-01    3.667E-02
 1.951E-01    4.459E-01   -1.025E-01    2.418E-02
 1.969E-01    5.458E-01   -7.734E-02    5.950E-03
 1.982E-01    6.475E-01   -4.924E-02   -1.842E-02
 2.922E-01    3.521E-01   -1.404E-01    7.364E-02
 2.971E-01    4.441E-01   -1.121E-01    5.982E-02
 2.951E-01    5.451E-01   -7.670E-02    3.576E-02
 2.895E-01    6.490E-01   -3.851E-02    1.922E-03
 3.831E-01    3.461E-01   -1.307E-01    1.056E-01
 3.895E-01    4.545E-01   -9.042E-02    8.911E-02
 3.924E-01    5.502E-01   -5.025E-02    6.720E-02
 3.790E-01    6.446E-01   -1.437E-02    3.204E-02
 4.732E-01    3.461E-01   -1.005E-01    1.285E-01
 4.766E-01    4.495E-01   -6.122E-02    1.134E-01
 4.849E-01    5.391E-01   -2.093E-02    9.605E-02
 4.701E-01    6.349E-01    1.390E-02    6.409E-02
