 1.020E-01    3.439E-01   -1.529E-01    3.136E-02
 1.070E-01    4.420E-01   -1.712E-01    3.834E-02
 1.123E-01    5.454E-01   -1.927E-01    4.628E-02
 1.156E-01    6.373E-01   -2.109E-01    5.289E-02
 1.921E-01    3.502E-01   -2.672E-01    6.853E-02
 1.951E-01    4.459E-01   -2.899E-01    7.688E-02
 1.969E-01    5.458E-01   -3.142E-01    8.512E-02
 1.982E-01    6.475E-01   -3.386E-01    9.269E-02
 2.922E-01    3.521E-01   -3.454E-01    1.077E-01
 2.971E-01    4.441E-01   -3.753E-01    1.167E-01
 2.951E-01    5.451E-01   -4.065E-01    1.238E-01
 2.895E-01    6.490E-01   -4.356E-01    1.294E-01
 3.831E-01    3.461E-01   -3.678E-01    1.345E-01
 3.895E-01    4.545E-01   -4.081E-01    1.439E-01
 3.924E-01    5.502E-01   -4.471E-01    1.515E-01
 3.790E-01    6.446E-01   -4.828E-01    1.547E-01
 4.732E-01    3.461E-01   -3.534E-01    1.512E-01
 4.766E-01    4.495E-01   -3.951E-01    1.582E-01
 4.849E-01    5.391E-01   -4.341E-01    1.645E-01
 4.701E-01    6.349E-01   -4.833E-01    1.686E-01
