2 	3 	5 	0.245438 	0.523412 	0.130054 	3.19522 	3.27327 	2.34174 	0.00593346 	0.494396 	0	0.00419559 	0.00383134 	0.320719 	2.05036e+06 6.17847	1.00102	1.00115	1.00115
2 	3 	5 	0.272952 	0.523527 	0.124782 	3.36091 	3.13507 	2.24871 	0.00798376 	0.485908 	0	0.00564537 	0.00432992 	0.240428 	2.01516e+06 6.28319	1.03341	1.01803	1.01803
2 	3 	5 	0.294598 	0.524402 	0.117388 	3.46658 	3.02887 	2.17614 	0.00656603 	0.480007 	0.00687955	0.00464289 	0.0052419 	0.293215 	2.00317e+06 6.28319	1.03991	1.01997	1.01997
2 	3 	5 	0.344572 	0.524188 	0.136435 	3.52244 	2.75968 	1.99295 	0.00498397 	0.630149 	0.496285	0.0035242 	0.00892143 	0.291664 	3.51382e+06 6.28319	1.10784	1.05459	1.05459
2 	3 	5 	0.237382 	0.524454 	0.292044 	3.17165 	3.32832 	2.34755 	0.00744126 	0.484701 	0	0.00526176 	0.00353025 	0.258278 	2.01015e+06 4.64258	1.17346	1.08674	1.08674
2 	3 	5 	0.262357 	0.524066 	0.288852 	3.33449 	3.2021 	2.2627 	0.00521509 	0.48453 	0	0.00368763 	0.0050464 	0.368594 	2.00944e+06 5.65487	1.56805	1.28403	1.28403
2 	3 	5 	0.284063 	0.525034 	0.290395 	3.4593 	3.0971 	2.18836 	0.00663044 	0.497546 	0	0.00468843 	0.00695658 	0.286095 	2.06342e+06 6.10865	1.76387	1.39231	1.39231
2 	3 	5 	0.309879 	0.524565 	0.291063 	3.46725 	2.9324 	2.07652 	0.00661054 	0.471219 	0.0508335	0.00467436 	0.0114379 	0.288143 	2.04647e+06 5.65487	1.25044	1.15004	1.15004
2 	3 	5 	0.340377 	0.523855 	0.291334 	3.47632 	2.75984 	1.95949 	0.00692639 	0.399582 	0.198634	0.0048977 	0.0167663 	0.276967 	2.01755e+06 3.24631	1.00623	1.07886	1.07886
2 	3 	5 	0.395947 	0.524133 	0.295709 	3.52782 	2.50425 	1.78059 	0.005248 	0.600926 	0.568152	0.0037109 	0.0286687 	0.276628 	3.52301e+06 2.58309	1.53521	1.37765	1.37765
2 	3 	5 	0.251615 	0.524018 	0.487578 	3.25923 	3.25443 	2.23078 	0.00596712 	0.48378 	0	0.00421939 	0.00969335 	0.32239 	2.00633e+06 2.93215	3.61832	2.36503	2.36503
2 	3 	5 	0.30038 	0.523616 	0.483666 	3.44753 	2.98647 	2.04267 	0.00637296 	0.466791 	0.0372831	0.00450637 	0.0199003 	0.302071 	2.00352e+06 2.93215	1.82038	1.60291	1.60291
2 	3 	5 	0.374767 	0.523207 	0.478086 	3.5232 	2.60402 	1.77023 	0.00724365 	0.367004 	0.268745	0.00512203 	0.0483442 	0.265357 	2.00965e+06 2.86234	1.00922	1.50506	1.50506
2 	3 	5 	0.291029 	0.523435 	0.721656 	3.40741 	3.04934 	1.93679 	0.00565971 	0.541994 	0.0591505	0.00400202 	0.0970728 	0.313726 	2.35508e+06 3.42085	1.12125	1.32739	1.32739
