1 	3 	7 	0.245831 	0.623585 	0.132423 	3.18461 	3.26519 	2.11775 	0.00652383 	0.494035 	0	0.00461305 	0.00157941 	0.291802 	2.04886e+06 6.28319	1.00314	1.00378	1.00378
1 	3 	7 	0.271884 	0.62283 	0.121009 	3.32062 	3.12553 	2.03796 	0.00775254 	0.510729 	0	0.00548187 	0.0020953 	0.241508 	2.11809e+06 6.24828	1.00497	1.00323	1.00323
1 	3 	7 	0.291531 	0.623288 	0.124459 	3.48121 	3.05525 	1.99454 	0.00791232 	0.488835 	0	0.00559485 	0.00216508 	0.241872 	2.0273e+06 6.28319	1.03741	1.02103	1.02103
1 	3 	7 	0.335505 	0.623723 	0.132674 	3.55385 	2.81943 	1.85349 	0.00728856 	0.726607 	0.429344	0.00515379 	0.0033972 	0.191977 	3.79239e+06 6.21337	1.04447	1.02232	1.02232
1 	3 	7 	0.234333 	0.623213 	0.294931 	3.14776 	3.34247 	2.13705 	0.00877695 	0.489053 	0	0.00620624 	0.00133457 	0.217996 	2.0282e+06 4.67748	1.03995	1.02013	1.02013
1 	3 	7 	0.255351 	0.623707 	0.288505 	3.3035 	3.24233 	2.07707 	0.00966636 	0.48245 	0	0.00683515 	0.00191883 	0.199288 	2.00082e+06 4.85202	1.25485	1.12767	1.12767
1 	3 	7 	0.272291 	0.623992 	0.289771 	3.41127 	3.16065 	2.02687 	0.0111754 	0.491114 	0	0.0079022 	0.00246346 	0.170851 	2.03675e+06 5.93412	1.40807	1.20407	1.20407
1 	3 	7 	0.290227 	0.623726 	0.283241 	3.44086 	3.04752 	1.96122 	0.00741762 	0.500725 	0	0.00524505 	0.00393047 	0.254921 	2.07661e+06 6.21337	1.31986	1.16202	1.16202
1 	3 	7 	0.312322 	0.623077 	0.290268 	3.45806 	2.91359 	1.88057 	0.0119909 	0.457013 	0.0649286	0.00847884 	0.00613155 	0.160162 	2.01313e+06 5.72468	1.08287	1.04692	1.04692
1 	3 	7 	0.339853 	0.624452 	0.291409 	3.4831 	2.7646 	1.78816 	0.0155444 	0.405012 	0.179482	0.0109916 	0.00845245 	0.123789 	2.00532e+06 3.38594	1.01049	1.05665	1.05665
1 	3 	7 	0.380018 	0.621802 	0.291647 	3.57056 	2.58992 	1.68659 	0.010647 	0.461173 	0.441611	0.00752856 	0.0115665 	0.155356 	2.71384e+06 2.51327	1.5375	1.34999	1.34999
1 	3 	7 	0.2482 	0.624264 	0.480621 	3.24297 	3.27364 	2.03497 	0.00676978 	0.482419 	0	0.00478696 	0.00365555 	0.284566 	2.00069e+06 3.90954	3.51583	2.28824	2.28824
1 	3 	7 	0.290743 	0.624135 	0.484954 	3.45056 	3.04966 	1.89409 	0.0196157 	0.484888 	0.00665745	0.0138704 	0.00792966 	0.0976664 	2.02301e+06 3.31613	2.19064	1.67844	1.67844
1 	3 	7 	0.346033 	0.622795 	0.474381 	3.53861 	2.75354 	1.71531 	0.00926237 	0.435722 	0.15628	0.00654949 	0.0179611 	0.203466 	2.09058e+06 3.14159	1.01965	1.19555	1.19555
1 	3 	7 	0.27717 	0.623587 	0.709505 	3.3942 	3.13046 	1.8218 	0.0088294 	0.514265 	0.00705821	0.00624333 	0.0270392 	0.210691 	2.14557e+06 3.87463	1.87059	1.62773	1.62773
