2 	1 	2 	0.0943357 	0.373942 	0.149645 	1.13311 	3.43309 	2.75817 	0.00181705 	5.7761 	1.92453	0.00128485 	0.0163589 	0.286245 	2.74465e+07 6.03884	1.01081	1.00549	1.00549
2 	1 	2 	0.112083 	0.373571 	0.13398 	1.22554 	3.25028 	2.61819 	0.00158707 	5.25823 	3.52367	0.00112223 	0.0195406 	0.323313 	2.82003e+07 6.07375	1.02068	1.01305	1.01305
2 	1 	2 	0.125491 	0.374578 	0.127071 	1.30018 	3.1474 	2.53727 	0.00173667 	4.83904 	4.24565	0.00122801 	0.0221787 	0.297734 	2.77717e+07 6.28319	1.07065	1.03827	1.03827
2 	1 	2 	0.138498 	0.374383 	0.120623 	1.39642 	3.08577 	2.4905 	0.00134148 	5.10837 	4.0827	0.000948567 	0.0238899 	0.379869 	2.85931e+07 6.28319	1.07088	1.03582	1.03582
2 	1 	2 	0.151875 	0.375177 	0.115291 	1.46488 	3.00275 	2.42508 	0.00145915 	4.81556 	4.5547	0.00103178 	0.0268745 	0.351441 	2.82351e+07 6.28319	1.04362	1.02376	1.02376
2 	1 	2 	0.167472 	0.374618 	0.114155 	1.55561 	2.9287 	2.36847 	0.00161266 	4.68138 	4.68353	0.00114032 	0.0292821 	0.31982 	2.79124e+07 6.28319	1.05053	1.03111	1.03111
2 	1 	2 	0.204776 	0.374667 	0.116556 	1.66981 	2.71885 	2.20474 	0.00129909 	5.55938 	12.7142	0.000918598 	0.0396039 	0.308845 	4.61246e+07 6.28319	1.01573	1.0144	1.0144
2 	1 	2 	0.0751012 	0.373297 	0.316738 	1.09718 	3.79759 	3.00866 	0.00116695 	10.2989 	0.00267307	0.000825156 	0.00961586 	0.357272 	4.27164e+07 4.32842	1.0067	1.00336	1.00336
2 	1 	2 	0.0890359 	0.374859 	0.303869 	1.18115 	3.59883 	2.85177 	0.00124423 	9.7573 	2.04317	0.000879803 	0.0122523 	0.329512 	4.41726e+07 4.81711	1.03439	1.01856	1.01856
2 	1 	2 	0.100486 	0.374604 	0.297529 	1.24752 	3.46706 	2.74982 	0.00127636 	8.31884 	3.74282	0.000902526 	0.015269 	0.332235 	4.12909e+07 5.20108	1.1255	1.06456	1.06456
2 	1 	2 	0.11237 	0.374639 	0.293149 	1.31947 	3.3567 	2.66364 	0.00126937 	8.53559 	4.60059	0.000897578 	0.0194507 	0.324557 	4.3746e+07 5.13127	1.27182	1.13596	1.13596
2 	1 	2 	0.126317 	0.374959 	0.290651 	1.3998 	3.24297 	2.57369 	0.00133596 	7.95937 	4.96268	0.000944665 	0.0243593 	0.314674 	4.20133e+07 5.34071	1.41991	1.2177	1.2177
2 	1 	2 	0.142997 	0.374357 	0.290792 	1.4911 	3.12499 	2.481 	0.00125549 	7.64267 	5.52594	0.000887763 	0.0310819 	0.336011 	4.17219e+07 5.44543	1.49809	1.28811	1.28811
2 	1 	2 	0.187521 	0.374763 	0.29332 	1.61537 	2.81816 	2.23555 	0.000997482 	10.4935 	17.0623	0.000705326 	0.0512589 	0.316544 	7.44763e+07 5.61996	1.17305	1.24447	1.24447
2 	1 	2 	0.0692308 	0.374062 	0.490203 	1.07703 	3.92261 	3.04357 	0.001561 	7.18896 	0	0.0011038 	0.0120619 	0.319693 	2.9814e+07 6.28319	1.07999	1.04003	1.04003
2 	1 	2 	0.0820035 	0.374203 	0.489123 	1.16246 	3.72694 	2.88482 	0.00145961 	6.98809 	0.247366	0.0010321 	0.0200645 	0.344126 	2.94299e+07 6.28319	1.21548	1.10853	1.10853
2 	1 	2 	0.0945339 	0.374478 	0.4889 	1.21526 	3.53562 	2.7287 	0.00148673 	6.52378 	1.99571	0.00105127 	0.0305804 	0.330913 	3.06764e+07 6.28319	1.16361	1.09397	1.09397
2 	1 	2 	0.107854 	0.374224 	0.49282 	1.27996 	3.38163 	2.60114 	0.00158586 	5.71833 	3.0813	0.00112137 	0.0422111 	0.3174 	2.93058e+07 6.14356	1.06019	1.04955	1.04955
2 	1 	2 	0.123197 	0.374156 	0.493564 	1.35326 	3.23572 	2.48091 	0.0016607 	5.48286 	3.85734	0.00117429 	0.0565315 	0.300888 	2.97373e+07 4.85202	1.00516	1.0322	1.0322
