2 	3 	2 	0.238427 	0.373105 	0.130231 	3.16293 	3.31528 	2.66704 	0.00630305 	0.664147 	0	0.00445693 	0.00931382 	0.260488 	2.75435e+06 5.68977	1.00346	1.00173	1.00173
2 	3 	2 	0.259628 	0.373709 	0.125579 	3.29022 	3.20308 	2.57857 	0.00479672 	0.670016 	0	0.00339179 	0.0105789 	0.340787 	2.77869e+06 6.24828	1.04929	1.02501	1.02501
2 	3 	2 	0.275619 	0.374628 	0.116924 	3.39499 	3.13002 	2.52062 	0.00511081 	0.666744 	0	0.00361389 	0.0115644 	0.320628 	2.76512e+06 6.24828	1.06532	1.03311	1.03311
2 	3 	2 	0.291441 	0.373869 	0.115904 	3.46089 	3.04728 	2.45701 	0.00709827 	0.680024 	0	0.00501923 	0.0140365 	0.228589 	2.8202e+06 6.24828	1.07085	1.03546	1.03546
2 	3 	2 	0.309136 	0.37422 	0.114612 	3.48233 	2.94215 	2.3744 	0.00493212 	0.659056 	0.0519539	0.00348753 	0.0165302 	0.328559 	2.8275e+06 6.28319	1.06607	1.03389	1.03389
2 	3 	2 	0.329886 	0.37429 	0.116531 	3.50019 	2.82594 	2.28292 	0.00572138 	0.552479 	0.233382	0.00404562 	0.0197455 	0.289059 	2.71469e+06 6.21337	1.00143	1.00132	1.00132
2 	3 	2 	0.377912 	0.373353 	0.140092 	3.53563 	2.5921 	2.09684 	0.00531701 	0.789824 	0.956406	0.00375969 	0.0299012 	0.228941 	5.01086e+06 6.00393	1.31404	1.17293	1.17293
2 	3 	2 	0.233507 	0.37468 	0.287938 	3.14689 	3.34916 	2.65583 	0.00498328 	0.683847 	0	0.00352371 	0.0104261 	0.324695 	2.83605e+06 4.53786	1.67454	1.33775	1.33775
2 	3 	2 	0.256333 	0.374115 	0.289342 	3.28825 	3.22777 	2.55987 	0.00759433 	0.678672 	0	0.00537 	0.0133151 	0.21387 	2.81459e+06 4.53786	2.9773	2.00093	2.00093
2 	3 	2 	0.274645 	0.374173 	0.293857 	3.41149 	3.14368 	2.49097 	0.00579006 	0.686947 	0	0.00409419 	0.0163221 	0.278821 	2.8489e+06 4.53786	2.68412	1.88019	1.88019
2 	3 	2 	0.292817 	0.374804 	0.292599 	3.47354 	3.04325 	2.4101 	0.00755313 	0.693556 	0.000383106	0.00534087 	0.0206551 	0.212691 	2.87701e+06 4.43314	2.15376	1.64645	1.64645
2 	3 	2 	0.315919 	0.373776 	0.293025 	3.46704 	2.89546 	2.29337 	0.00615819 	0.633301 	0.107507	0.0043545 	0.0280337 	0.263424 	2.82149e+06 3.1765	1.52798	1.43138	1.43138
2 	3 	2 	0.345222 	0.374026 	0.292167 	3.47755 	2.73404 	2.16375 	0.00699717 	0.569623 	0.286147	0.00494775 	0.0372663 	0.229411 	2.88153e+06 3.24631	1.07533	1.3246	1.3246
2 	3 	2 	0.398366 	0.374671 	0.287289 	3.53254 	2.49455 	1.97118 	0.00459751 	0.936961 	0.845551	0.00325093 	0.056992 	0.254582 	5.41993e+06 2.47837	1.20291	1.38522	1.38522
2 	3 	2 	0.239942 	0.37408 	0.489938 	3.18462 	3.31319 	2.54305 	0.00582248 	0.495295 	0	0.00411712 	0.0250793 	0.326535 	2.05409e+06 2.82743	2.16808	1.70886	1.70886
2 	3 	2 	0.268647 	0.374089 	0.489317 	3.36968 	3.17009 	2.42451 	0.00667797 	0.49839 	0	0.00472204 	0.0341021 	0.283819 	2.06692e+06 2.40855	1.68571	1.57922	1.57922
2 	3 	2 	0.293333 	0.373913 	0.486657 	3.46523 	3.03704 	2.31516 	0.00727164 	0.489743 	0.00431172	0.00514183 	0.0437684 	0.262433 	2.03888e+06 2.72271	1.41478	1.55508	1.55508
2 	3 	2 	0.323783 	0.373876 	0.489398 	3.46511 	2.84897 	2.15501 	0.00745787 	0.427963 	0.130815	0.00527351 	0.0635971 	0.257571 	2.0122e+06 2.58309	1.06606	1.55501	1.55501
2 	3 	2 	0.385806 	0.374 	0.487783 	3.51955 	2.54988 	1.89826 	0.00613401 	0.588806 	0.556743	0.0043374 	0.111631 	0.239092 	3.45205e+06 2.0944	1.22072	1.90344	1.90344
2 	3 	2 	0.255296 	0.373287 	0.689275 	3.27484 	3.23294 	2.33739 	0.00653623 	0.48765 	0	0.00462181 	0.10038 	0.293149 	2.02238e+06 2.6529	1.13101	1.28059	1.28059
2 	3 	2 	0.335815 	0.373402 	0.682653 	3.48764 	2.80076 	1.94694 	0.00562734 	0.685044 	0.274918	0.00397913 	0.220243 	0.264961 	3.33983e+06 2.40855	1.75852	1.59057	1.59057
2 	3 	2 	0.285178 	0.377303 	0.848558 	3.44249 	3.09801 	2.04286 	0.0102284 	0.215508 	0.00308485	0.00723258 	0.301109 	0.280914 	899353 1.78024	4.05308	2.60044	2.60044
