1 	4 	2 	0.311921 	0.373546 	0.126229 	4.18917 	3.18238 	2.56078 	0.00895503 	0.494519 	0	0.00633217 	0.00900251 	0.212477 	2.05087e+06 6.24828	1.02729	1.01376	1.01376
1 	4 	2 	0.33886 	0.375132 	0.116378 	4.35722 	3.06283 	2.46505 	0.00925351 	0.485391 	0	0.00654322 	0.0108243 	0.207548 	2.01301e+06 6.28319	1.09235	1.04878	1.04878
1 	4 	2 	0.360423 	0.374017 	0.116279 	4.48263 	2.97183 	2.39521 	0.00959121 	0.484747 	0	0.00678201 	0.0127579 	0.200373 	2.01034e+06 6.28319	1.07935	1.03976	1.03976
1 	4 	2 	0.385332 	0.375123 	0.119263 	4.48342 	2.83407 	2.28487 	0.0108038 	0.490262 	0	0.00763944 	0.0158567 	0.17688 	2.03321e+06 6.28319	1.01344	1.00683	1.00683
1 	4 	2 	0.437158 	0.373626 	0.142889 	4.50235 	2.58754 	2.08895 	0.00804331 	0.585398 	0.240286	0.00568748 	0.0247399 	0.200192 	2.86374e+06 4.53786	1.22251	1.12853	1.12853
1 	4 	2 	0.311809 	0.374622 	0.289406 	4.19233 	3.18445 	2.52239 	0.00807076 	0.495753 	0	0.00570689 	0.0124292 	0.235463 	2.05599e+06 4.71239	3.24389	2.15287	2.15287
1 	4 	2 	0.34214 	0.374866 	0.288442 	4.39459 	3.05434 	2.41809 	0.00918882 	0.491702 	0	0.00649748 	0.0157528 	0.207663 	2.03918e+06 3.76991	2.58482	1.83179	1.83179
1 	4 	2 	0.368196 	0.374527 	0.291389 	4.45051 	2.91817 	2.30828 	0.0104134 	0.491655 	0	0.00736341 	0.0213785 	0.183251 	2.03899e+06 4.32842	1.71878	1.45513	1.45513
1 	4 	2 	0.397753 	0.37441 	0.287354 	4.44676 	2.75938 	2.18211 	0.0150041 	0.482563 	0.0113443	0.0106095 	0.0297702 	0.127721 	2.02187e+06 3.56047	1.13393	1.21751	1.21751
1 	4 	2 	0.454376 	0.374952 	0.28735 	4.46097 	2.49993 	1.97145 	0.00762309 	0.8418 	0.292928	0.00539034 	0.0480021 	0.178223 	4.0226e+06 2.75762	1.10237	1.27268	1.27268
1 	4 	2 	0.326424 	0.374105 	0.486771 	4.28966 	3.12143 	2.38319 	0.00810936 	0.491083 	0	0.00573419 	0.0298554 	0.235454 	2.03662e+06 2.40855	1.93158	1.68976	1.68976
1 	4 	2 	0.413836 	0.37397 	0.487826 	4.4712 	2.69789 	2.02217 	0.00737505 	0.88171 	0.137314	0.00521495 	0.0746616 	0.186952 	3.90577e+06 2.33874	1.02636	1.53489	1.53489
1 	4 	2 	0.368563 	0.373779 	0.719089 	4.40312 	2.91765 	2.0115 	0.00851477 	0.696984 	0.0329452	0.00602085 	0.201324 	0.186312 	2.95031e+06 2.54818	1.31114	1.3826	1.3826
