0.0001   -1.4122084568732233e-8  1.525832464049939e-8  5.326329160999573e-10  -3.607480832618819e-9  4.158532636584394e-9  2.6591264439626813e-10  6.874031362125318e-9  -6.9089791380970836e-9  0.  
0.0002   -3.206498980323059e-8  3.4770423893178236e-8  1.2115549341654279e-9  -8.192888448264143e-9  9.472467560658449e-9  6.04804374968839e-10  1.5615105979198262e-8  -1.5731037630281986e-8  0.  
0.0003   -5.093989914547557e-8  5.5411718228143635e-8  1.9277423822239918e-9  -1.3021677758983234e-8  1.5092270523408e-8  9.624389169625382e-10  2.483003406599309e-8  -2.5058152275794537e-8  0.  
0.0004   -6.998194061338503e-8  7.634039270690539e-8  2.6520722491428327e-9  -1.789909859193656e-8  2.0789520598419402e-8  1.3243341713600252e-9  3.414896624744174e-8  -3.451249297560324e-8  0.  
0.0005   -8.882207002773314e-8  9.714377476864811e-8  3.3703785191267236e-9  -2.2730925302522297e-8  2.645227270324828e-8  1.683437588371428e-9  4.339248669325661e-8  -4.3908941878313666e-8  0.  
0.0006   -1.0725012889567845e-7  1.1758044540800003e-7  4.074482529120507e-9  -2.7462980073619617e-8  3.201514154552896e-8  2.035661665901911e-9  5.24564592131394e-8  -5.313954685786964e-8  0.  
0.0007   -1.2513247286076598e-7  1.3749491323218817e-7  4.7591489832823326e-9  -3.206122142141747e-8  3.743629193695547e-8  2.3784142926653692e-9  6.12762471712121e-8  -6.21356982149788e-8  0.  
0.0008   -1.423880027168817e-7  1.5678928474985573e-7  5.421139671258043e-9  -3.650390123447458e-8  4.2688516084276937e-8  2.710024236508329e-9  6.980846782787866e-8  -7.08513219082741e-8  0.  
0.0009   -1.5895674338628628e-7  1.7538858830437088e-7  6.058015769228538e-9  -4.0775416373664475e-8  4.7752090620056174e-8  3.0292860691299996e-9  7.802287870022855e-8  -7.925482022465745e-8  0.  
0.001   -1.7480819031115812e-7  1.93251018298305e-7  6.668473516340528e-9  -4.486759369329694e-8  5.261562499386193e-8  3.3355349684589745e-9  8.590320305635009e-8  -8.732727416707585e-8  0.  
0.002   -2.91838551308604e-7  3.277394740101386e-7  1.1219140805975547e-8  -7.529563849210637e-8  8.925710200581238e-8  5.627503817641366e-9  1.4492018098455893e-7  -1.481830322203251e-7  0.  
0.003   -3.395230273245241e-7  3.8585009159255295e-7  1.3128165668009043e-8  -8.797625755892476e-8  1.0512693029570226e-7  6.601113089593613e-9  1.7007230933008657e-7  -1.7460243940584694e-7  0.  
